transaction_id,created_at,transaction_type,amount,initiator,counterparty,risk_flagged,amount_to_balance_ratio,sender_tx_count_last_5min,is_round_trip,amount_vs_user_avg_ratio
097b833f-f8fc-429b-a634-136fd94a60ec,2026-08-05T06:18:13.462207+00:00,send,2157.27,fraud_demo_035,fraud_demo_017,False,0.023272557882028616,0,0,1.2755193898139732
00ffae6c-ec3b-4b1f-a37e-d652f9ff2954,2026-08-05T06:38:13.462207+00:00,send,647.22,fraud_demo_036,fraud_demo_019,False,0.0066083107149650655,0,0,0.6161799357372367
f9a45b71-9294-45b8-90e9-e8bb196a07da,2026-08-05T07:02:13.462207+00:00,send,305.65,fraud_demo_037,fraud_demo_029,False,0.0027873859681905137,0,0,0.5427963825413668
6a4b1493-c65f-4a7a-8de8-f55e4d3db4f9,2026-08-05T07:41:13.462207+00:00,send,1548.77,fraud_demo_038,fraud_demo_021,False,0.014751475961952872,0,0,2.72912816604515
e67819f7-ff83-471e-ab07-e95837de5c48,2026-08-05T07:53:13.462207+00:00,send,676.85,fraud_demo_039,fraud_demo_035,False,0.006963928015506354,0,0,0.5669270893317447
73eb6982-c9c7-44b7-bb8a-8190bc3436d0,2026-08-05T08:15:13.462207+00:00,send,1578.31,fraud_demo_040,fraud_demo_012,False,0.015789895971226015,0,0,1.4889032226112242
1036c6f2-c8d2-40b1-b394-57b9e7ea66bf,2026-08-05T08:51:13.462207+00:00,send,1288.26,fraud_demo_001,fraud_demo_014,False,0.012502138666735503,0,0,1.2739772989484557
fef86225-05c8-4fcc-a1ab-67b3571c73d7,2026-08-05T09:14:13.462207+00:00,send,660.60,fraud_demo_002,fraud_demo_003,False,0.007027797139858909,0,0,0.6236874072924032
c4c07c72-19ce-46f7-9acc-cf879a304026,2026-08-05T09:39:13.462207+00:00,send,454.50,fraud_demo_003,fraud_demo_037,False,0.004709160389340325,0,0,0.48719164181379887
5880df8b-6ac8-48bb-8104-0eefd8c44bf5,2026-08-05T10:06:13.462207+00:00,send,778.59,fraud_demo_004,fraud_demo_035,False,0.00790892330196202,0,0,0.6898499960128888
840c1e8b-7ce4-4a56-b310-e2479af0b188,2026-08-05T10:14:13.462207+00:00,send,535.06,fraud_demo_005,fraud_demo_006,False,0.005354233918560527,0,0,0.6079091280922252
d1470a0c-2c09-4264-800d-e5c1c0ca9c2c,2026-08-05T10:40:13.462207+00:00,send,839.83,fraud_demo_006,fraud_demo_030,False,0.007446199187136038,0,0,0.7662985458670811
f961e438-fcc2-48de-a92b-d0d6db54435b,2026-08-05T11:04:13.462207+00:00,send,1054.94,fraud_demo_007,fraud_demo_037,False,0.010169562762977678,0,0,1.1021602175889005
dc2f3ec0-022e-4d06-a4dd-065032c99663,2026-08-05T11:27:13.462207+00:00,send,916.45,fraud_demo_008,fraud_demo_029,False,0.009091024521611429,0,0,0.7789313934457968
8749600c-6a2c-4166-bed9-db0a50b38f2c,2026-08-05T11:58:13.462207+00:00,send,606.72,fraud_demo_009,fraud_demo_035,False,0.00599824774289631,0,0,0.44643277607723103
d4b30e6d-ca59-4bb2-af71-c487b69cd216,2026-08-05T12:29:13.462207+00:00,send,471.16,fraud_demo_010,fraud_demo_016,False,0.004805242156525286,0,0,0.4894163161855343
38b53db3-02cd-4d1b-b883-c3d9a15a0fc3,2026-08-05T12:53:13.462207+00:00,send,540.62,fraud_demo_011,fraud_demo_019,False,0.005574146813842343,0,0,0.4888060188808329
3682e543-1685-46a5-85e5-513917639b1f,2026-08-05T13:18:13.462207+00:00,send,900.47,fraud_demo_012,fraud_demo_006,False,0.009247876614735105,0,0,0.6560551834902862
b8f66465-135f-4731-aecf-0022e9c9f240,2026-08-05T13:34:13.462207+00:00,send,393.02,fraud_demo_013,fraud_demo_010,False,0.0038440291669698716,0,0,0.3135681118256235
08747a51-067f-4bc8-87f5-9ff345f3a7bc,2026-08-05T13:54:13.462207+00:00,send,1271.25,fraud_demo_014,fraud_demo_038,False,0.012957098930775611,0,0,1.1063850979246908
63da026b-fc33-47fc-a714-4660b59266ba,2026-08-05T14:27:13.462207+00:00,send,721.97,fraud_demo_015,fraud_demo_038,False,0.007140411443251845,0,0,0.671733305214058
a58c6471-98d1-4656-a3e5-bed2a4ba4661,2026-08-05T14:48:13.462207+00:00,send,826.84,fraud_demo_016,fraud_demo_036,False,0.008155465559570729,0,0,0.7780192895789226
e7893065-d13b-49b6-b705-e0403bb3e065,2026-08-05T15:05:13.462207+00:00,send,779.95,fraud_demo_017,fraud_demo_021,False,0.008051246371545487,0,0,0.6742481219257069
82a78b14-5f07-4d54-bf0b-9656d0573a9e,2026-08-05T15:34:13.462207+00:00,send,773.82,fraud_demo_018,fraud_demo_030,False,0.007168922329819158,0,0,0.8407228566599871
0368649c-de02-4de9-8d05-537d90fedf1f,2026-08-05T15:59:13.462207+00:00,send,704.41,fraud_demo_019,fraud_demo_040,False,0.006803589702231274,0,0,0.6241351269399343
11a22c13-8c9e-4677-9af1-6803f0e9c99e,2026-08-05T16:26:13.462207+00:00,send,977.93,fraud_demo_020,fraud_demo_034,False,0.009618796907286259,0,0,1.51674013669216
3ad2fd2a-e6c2-40ac-bd27-f8cc739d1dcf,2026-08-05T16:39:13.462207+00:00,send,670.67,fraud_demo_021,fraud_demo_008,False,0.006999493722038474,0,0,0.5082292139410386
e3874d51-8ef9-4afc-b676-35df39f73afd,2026-08-05T17:13:13.462207+00:00,send,651.05,fraud_demo_022,fraud_demo_004,False,0.006206612461329622,0,0,0.5221153537708108
9d8cbe78-b608-437d-a1e5-39be2eca9a71,2026-08-05T17:29:13.462207+00:00,send,1161.57,fraud_demo_023,fraud_demo_016,False,0.01160927542697871,0,0,1.0717919433087142
2dc12bb3-ff2b-4fb8-9ec4-fdcb65c7ccbc,2026-08-05T17:50:13.462207+00:00,send,1829.14,fraud_demo_024,fraud_demo_033,False,0.017359506948016575,0,0,1.7760135157003505
d05b680a-cea0-49d2-80fc-539c46f650bb,2026-08-05T18:18:13.462207+00:00,send,1047.54,fraud_demo_025,fraud_demo_027,False,0.010624868525442215,0,0,1.1502201530640255
c2d861cc-48e4-4510-82f6-c2ab98300a45,2026-08-05T18:51:13.462207+00:00,send,775.74,fraud_demo_026,fraud_demo_039,False,0.007865366310267784,0,0,0.8748881587356485
8c681726-d579-4393-a2b9-4479c4db657f,2026-08-05T19:15:13.462207+00:00,send,2548.91,fraud_demo_027,fraud_demo_040,False,0.02609251818479335,0,0,2.33649174697654
44709ecb-3402-4bf9-a168-d34417347e98,2026-08-05T19:37:13.462207+00:00,send,1126.11,fraud_demo_028,fraud_demo_019,False,0.011898505309110088,0,0,0.9902353997535888
5edad445-6c7b-48f1-9d8e-3dbd87c1734d,2026-08-05T20:00:13.462207+00:00,send,1329.61,fraud_demo_029,fraud_demo_009,False,0.013165933680078538,0,0,1.3993668843318487
a61f52a5-ebc7-4816-93b8-259fe7ede4cf,2026-08-05T20:29:13.462207+00:00,send,974.91,fraud_demo_030,fraud_demo_004,False,0.009252826501174786,0,0,0.6875941855899866
25f108b4-02de-4b04-9ed8-cbd90aa89451,2026-08-05T20:53:13.462207+00:00,send,398.74,fraud_demo_031,fraud_demo_019,False,0.004016245073744138,0,0,0.4380560139839654
04e0294d-1159-4839-a2db-a522bd5db82d,2026-08-05T21:03:13.462207+00:00,send,2027.78,fraud_demo_032,fraud_demo_018,False,0.02103507751509778,0,0,2.251660057691786
b9365427-d1b8-49f1-9a51-18fa959a1851,2026-08-05T21:34:13.462207+00:00,send,1881.05,fraud_demo_033,fraud_demo_009,False,0.018426340287157235,0,0,1.8076146505894424
8e414366-6429-49b1-b6d2-1ee1bd920985,2026-08-05T22:04:13.462207+00:00,send,503.48,fraud_demo_034,fraud_demo_037,False,0.0050870922561377435,0,0,0.7525322058049334
4ab06ff2-a8d2-4b43-a7c3-9bf477587733,2026-08-05T22:26:13.462207+00:00,send,665.58,fraud_demo_035,fraud_demo_003,False,0.0071876299935335316,0,0,0.3818449893769399
530d2383-2329-4fde-a02c-5eb0774d9977,2026-08-05T22:46:13.462207+00:00,send,1104.27,fraud_demo_036,fraud_demo_010,False,0.01125428850183648,0,0,1.0981423655999523
e3bfc6ee-776d-467c-8941-dc9fd987ab8d,2026-08-05T23:10:13.462207+00:00,send,1239.21,fraud_demo_037,fraud_demo_021,False,0.011127765508479645,0,0,2.3184616056227356
7470b272-0cb4-4d08-951e-8213916cdb66,2026-08-05T23:42:13.462207+00:00,send,1741.23,fraud_demo_038,fraud_demo_033,False,0.016514677721787673,0,0,2.5737788113796944
58de3118-dbc3-48a9-a8e4-549d97f37cbf,2026-08-05T23:58:13.462207+00:00,send,876.48,fraud_demo_039,fraud_demo_020,False,0.00900870158675994,0,0,0.7712483097852071
67bd0392-1f42-4a6b-b2b0-fa898fc76f7a,2026-08-06T00:12:13.462207+00:00,send,2488.37,fraud_demo_040,fraud_demo_008,False,0.02448412640235154,0,0,2.226463658325628
f716b994-12e1-4f50-b70d-1bfc6c7eb47c,2026-08-06T00:54:13.462207+00:00,send,433.51,fraud_demo_001,fraud_demo_040,False,0.004260334955826701,0,0,0.4172714637179522
8877935f-d2bf-461c-9ba0-e3e4a14cb247,2026-08-06T01:12:13.462207+00:00,send,863.70,fraud_demo_002,fraud_demo_038,False,0.009253509519640327,0,0,0.8473246046897657
866b1f41-31c9-4ccc-ac22-3abbaa933296,2026-08-06T01:42:13.462207+00:00,send,1340.10,fraud_demo_003,fraud_demo_011,False,0.013854728503769958,0,0,1.5141380564889533
c935c62d-abb1-456c-b1e8-60247dc7f26f,2026-08-06T02:01:13.462207+00:00,send,532.74,fraud_demo_004,fraud_demo_009,False,0.005365393964279251,0,0,0.48712912570224715
b0dbbae4-3908-461a-8bc3-d0019492cd82,2026-08-06T02:28:13.462207+00:00,send,809.84,fraud_demo_005,fraud_demo_011,False,0.008147523865643123,0,0,0.9576493459499986
a51fa7b0-b4f2-4331-bbc8-4ba9b4fd2e57,2026-08-06T02:51:13.462207+00:00,send,596.38,fraud_demo_006,fraud_demo_032,False,0.005284852841510065,0,0,0.55718535349383
b9c01115-3098-4e1a-9c33-296938cbe06b,2026-08-06T03:17:13.462207+00:00,send,827.56,fraud_demo_007,fraud_demo_035,False,0.008059594799771327,0,0,0.8558589770770526
4a060909-f876-490d-aa60-5de116052d52,2026-08-06T03:32:13.462207+00:00,send,3145.83,fraud_demo_008,fraud_demo_024,False,0.030526979846155496,0,0,2.734225205947131
e6028632-2458-4312-8be2-ede457e7d69c,2026-08-06T04:05:13.462207+00:00,send,610.72,fraud_demo_009,fraud_demo_032,False,0.005856190779568,0,0,0.4757097634537252
e01e118f-3c95-4826-8626-0821011cfef7,2026-08-06T04:18:13.462207+00:00,send,686.37,fraud_demo_010,fraud_demo_021,False,0.006927615566741873,0,0,0.7513267012864185
902fbbb0-6531-4d4c-a714-d7a593fd48b5,2026-08-06T04:44:13.462207+00:00,send,688.77,fraud_demo_011,fraud_demo_033,False,0.006985754849367662,0,0,0.6563070827651855
e17e7edf-73fe-4e2c-9534-2a9fddf09ed4,2026-08-06T05:12:13.462207+00:00,send,297.89,fraud_demo_012,fraud_demo_020,False,0.0030879032951076284,0,0,0.2247642876113673
0b56369a-9c6d-428d-bdd8-ca8d698cbb03,2026-08-06T05:33:13.462207+00:00,send,1346.24,fraud_demo_013,fraud_demo_027,False,0.013218043320353952,0,0,1.153250455735413
a631554e-e5b8-4d84-b21f-31d2c1d16c03,2026-08-06T05:56:13.462207+00:00,send,692.31,fraud_demo_014,fraud_demo_006,False,0.007148935590187585,0,0,0.5961837214829715
2b041516-370d-470f-9f81-988cc795f83a,2026-08-06T06:20:13.462207+00:00,send,548.37,fraud_demo_015,fraud_demo_032,False,0.005462480992584308,0,0,0.5275299301109663
da4e0851-a5d7-4262-8ccf-401bb798544b,2026-08-06T06:43:13.462207+00:00,send,1471.04,fraud_demo_016,fraud_demo_009,False,0.014461730543307813,0,0,1.415606273919583
1df850b4-74db-4917-b3ff-26bbc60a2b95,2026-08-06T07:15:13.462207+00:00,send,511.18,fraud_demo_017,fraud_demo_004,False,0.005319624427314095,0,0,0.4567826658850779
302ee44d-3a8b-4a96-a49a-337ab8085037,2026-08-06T07:41:13.462207+00:00,send,1094.67,fraud_demo_018,fraud_demo_007,False,0.010024921500433126,0,0,1.2085625142145509
f34e7013-3126-4725-ad78-c5611af54239,2026-08-06T08:03:13.462207+00:00,send,232.29,fraud_demo_019,fraud_demo_011,False,0.0022259490133197594,0,0,0.21385623418219718
b4dca26c-32c5-45a1-aa9e-bd2bb59be4ff,2026-08-06T08:21:13.462207+00:00,send,1606.67,fraud_demo_020,fraud_demo_032,False,0.015772529703015008,0,0,2.369457655864027
c87593d6-eaa9-44f5-8378-2c50a60c1b50,2026-08-06T08:38:13.462207+00:00,send,724.01,fraud_demo_021,fraud_demo_022,False,0.007458496717482639,0,0,0.5770263786675337
44ac948c-8ab7-4f1f-b6a5-b5f7b70a4ec9,2026-08-06T09:01:13.462207+00:00,send,341.42,fraud_demo_022,fraud_demo_038,False,0.003252574685038413,0,0,0.2875462055641227
20de928a-0a44-498a-88fb-3cfbc065e7e4,2026-08-06T09:25:13.462207+00:00,send,557.19,fraud_demo_023,fraud_demo_012,False,0.005634227515039624,0,0,0.510459944390749
b48d0058-f9c3-4c8d-8eba-13e898f089d7,2026-08-06T09:57:13.462207+00:00,send,1253.78,fraud_demo_024,fraud_demo_027,False,0.011752179713547063,0,0,1.1296984419319611
20b8de6c-e203-47c0-b713-579eae2bc861,2026-08-06T10:16:13.462207+00:00,send,973.34,fraud_demo_025,fraud_demo_003,False,0.009978299397779583,0,0,1.05292991970022
c3d6644c-e5fb-467a-a8c1-2dc7ae135095,2026-08-06T10:39:13.462207+00:00,send,864.90,fraud_demo_026,fraud_demo_034,False,0.008838896622824076,0,0,0.9878023709997942
c2be8e7f-b64e-4215-b811-0722d68671f0,2026-08-06T11:08:13.462207+00:00,send,498.43,fraud_demo_027,fraud_demo_022,False,0.0050996280892381205,0,0,0.40302802671274585
c5ccf4d7-e2f2-4f69-b43e-38c1c03cebfe,2026-08-06T11:33:13.462207+00:00,send,449.60,fraud_demo_028,fraud_demo_012,False,0.004807688708999777,0,0,0.39573841831381634
80e8e56a-2fd7-4c2d-9c20-5996a381b846,2026-08-06T12:00:13.462207+00:00,send,1100.97,fraud_demo_029,fraud_demo_038,False,0.011047365994357766,0,0,1.114232711970586
00df8316-5431-4bbe-9b5d-5a0c11d4705b,2026-08-06T12:15:13.462207+00:00,send,912.13,fraud_demo_030,fraud_demo_028,False,0.008737834036810731,0,0,0.6640617605903483
f5704f54-d4e2-40a5-bb6b-202dbefe152e,2026-08-06T12:43:13.462207+00:00,send,2142.57,fraud_demo_031,fraud_demo_012,False,0.021667717571413912,0,0,2.493976240196113
6a9822dd-b820-4ec8-b0a8-5a36b7d9e607,2026-08-06T13:08:13.462207+00:00,send,668.31,fraud_demo_032,fraud_demo_001,False,0.006838029927878945,0,0,0.659543349794531
2510866d-b134-433f-a570-49f7c1400d62,2026-08-06T13:24:13.462207+00:00,send,457.45,fraud_demo_033,fraud_demo_022,False,0.004457109106075105,0,0,0.40674225638143874
dd35f096-be85-44cc-a149-6c034fddda70,2026-08-06T13:49:13.462207+00:00,send,1439.39,fraud_demo_034,fraud_demo_017,False,0.01449048196036221,0,0,2.2059921133011797
be9de6af-7b0a-4018-957c-fd8fc8767827,2026-08-06T14:28:13.462207+00:00,send,863.63,fraud_demo_035,fraud_demo_008,False,0.009310095842360845,0,0,0.528112320867845
b5409de2-a670-4d96-ab82-02a1e9d5857a,2026-08-06T14:45:13.462207+00:00,send,1475.81,fraud_demo_036,fraud_demo_020,False,0.015212080194063518,0,0,1.4533570863726293
3e33294d-6694-4ec7-8cc4-6e08bfc95497,2026-08-06T15:04:13.462207+00:00,send,1031.23,fraud_demo_037,fraud_demo_024,False,0.009364366697277957,0,0,1.704602557490644
d0339802-d503-4890-935c-883e077d3e1c,2026-08-06T15:41:13.462207+00:00,send,1065.07,fraud_demo_038,fraud_demo_031,False,0.010047815022166002,0,0,1.3602478681272085
fea7fc75-5b85-43b0-a5dd-1b696b3af50a,2026-08-06T15:54:13.462207+00:00,send,3060.51,fraud_demo_039,fraud_demo_031,False,0.03174272103046669,0,0,2.756106324750304
9c82befc-b61e-409d-a0f3-dc2bcdee15c5,2026-08-06T16:14:13.462207+00:00,send,1367.85,fraud_demo_040,fraud_demo_016,False,0.013736590668277074,0,0,1.090174837631415
d0235290-e9f0-4594-ac63-470bf224d331,2026-08-06T16:38:13.462207+00:00,send,757.77,fraud_demo_001,fraud_demo_035,False,0.0074298671895429436,0,0,0.7701861001028397
21d0fc9a-3000-404b-81bb-8cfcab6f103f,2026-08-06T17:17:13.462207+00:00,send,1445.86,fraud_demo_002,fraud_demo_038,False,0.01563533738074738,0,0,1.438411642983243
e8db1ccd-e908-492f-8afd-fd49ddaa1a45,2026-08-06T17:42:13.462207+00:00,send,756.24,fraud_demo_003,fraud_demo_011,False,0.007848204940018684,0,0,0.8162988142106317
294118ee-3e0d-4a33-9919-017207647d7e,2026-08-06T17:49:13.462207+00:00,send,408.18,fraud_demo_004,fraud_demo_033,False,0.0041118034183634565,0,0,0.39148631186862737
5676f1f6-7a83-4b11-8459-1bb4613c9581,2026-08-06T18:30:13.462207+00:00,send,495.68,fraud_demo_005,fraud_demo_031,False,0.005027831697878113,0,0,0.5884153250784018
c3d4c9de-51b0-47c7-bf7b-f0a6c561a045,2026-08-06T18:45:13.462207+00:00,send,1063.73,fraud_demo_006,fraud_demo_004,False,0.009418293143876065,0,0,1.035505875314828
ea6622d1-bbf5-4b25-838a-ea9add834d01,2026-08-06T19:06:13.462207+00:00,send,525.90,fraud_demo_007,fraud_demo_002,False,0.005108443443974829,0,0,0.5511050394830479
84cdca61-029e-4221-bf3a-e24e4e16bbc4,2026-08-06T19:26:13.462207+00:00,send,446.28,fraud_demo_008,fraud_demo_039,False,0.004428760106942031,0,0,0.33506311082838897
e117639e-9064-423c-88b5-d071f1ce16dd,2026-08-06T19:52:13.462207+00:00,send,425.21,fraud_demo_009,fraud_demo_036,False,0.004043975198803499,0,0,0.3477864196062102
adcd0eba-c047-47f3-abbc-7d07224f59bd,2026-08-06T20:26:13.462207+00:00,send,301.86,fraud_demo_010,fraud_demo_028,False,0.003067963221436592,0,0,0.3380700705878041
caf5d673-4035-4638-9d3e-c1dfb09b1772,2026-08-06T20:53:13.462207+00:00,send,620.28,fraud_demo_011,fraud_demo_026,False,0.006272035748217421,0,0,0.6101078384033478
bd6c7769-aa52-44cf-8f25-b15decb0a729,2026-08-06T21:05:13.462207+00:00,send,1121.15,fraud_demo_012,fraud_demo_009,False,0.011288094234619586,0,0,0.9100693437470714
99e89a2c-55ad-4780-9367-2f54b3f16310,2026-08-06T21:31:13.462207+00:00,send,799.81,fraud_demo_013,fraud_demo_036,False,0.007958116829425604,0,0,0.6757393422879824
e2b70840-4503-464f-becf-30f64f5ccacc,2026-08-06T22:01:13.462207+00:00,send,792.93,fraud_demo_014,fraud_demo_001,False,0.00824691509025397,0,0,0.7088552557687448
8a9fb55f-8466-40ad-ae88-b0c7a0634ce5,2026-08-06T22:26:13.462207+00:00,send,774.43,fraud_demo_015,fraud_demo_036,False,0.007756704521871378,0,0,0.778433981333075
dbbbd495-edcf-4430-ba91-9f7fcbd2e6e6,2026-08-06T22:39:13.462207+00:00,send,601.25,fraud_demo_016,fraud_demo_024,False,0.005916865117420614,0,0,0.5575281366779542
3d7a9e7e-226a-402d-8f84-62a578435154,2026-08-06T23:00:13.462207+00:00,send,1484.45,fraud_demo_017,fraud_demo_003,False,0.01530022327019198,0,0,1.3953910678974473
47d9b8f7-a292-40ab-abdf-76960b0fd027,2026-08-06T23:25:13.462207+00:00,send,659.55,fraud_demo_018,fraud_demo_016,False,0.006101283808910622,0,0,0.7146220212385579
a70ebba7-805d-418d-a631-c5d96dca862c,2026-08-06T23:49:13.462207+00:00,send,1225.31,fraud_demo_019,fraud_demo_030,False,0.011767886503680255,0,0,1.2148994164549956
75f026e4-37a4-48e3-876e-44e71669d82a,2026-08-07T00:19:13.462207+00:00,send,1312.52,fraud_demo_020,fraud_demo_016,False,0.012901460295267413,0,0,1.7213541231987906
0734fb09-1a94-4c6d-876f-251d39f8b704,2026-08-07T00:45:13.462207+00:00,send,386.22,fraud_demo_021,fraud_demo_036,False,0.004008600920228302,0,0,0.3201215859522111
46634aea-9eab-4354-bd6a-7cf6d5de7d3d,2026-08-07T01:10:13.462207+00:00,send,2723.80,fraud_demo_022,fraud_demo_015,False,0.025797564603066706,0,0,2.4528714309221704
7630e7df-eeab-4bd9-ac30-79b7c774e0e2,2026-08-07T01:34:13.462207+00:00,send,1190.50,fraud_demo_023,fraud_demo_038,False,0.012106379945285876,0,0,1.1414548002900815
a77d7d76-38fa-449f-a7df-5d22e8d604c5,2026-08-07T02:04:13.462207+00:00,send,721.75,fraud_demo_024,fraud_demo_016,False,0.006741320742186956,0,0,0.6427428769427809
2d494e63-ea80-44ba-a962-d239df44740a,2026-08-07T02:29:13.462207+00:00,send,802.30,fraud_demo_025,fraud_demo_015,False,0.00830776182911173,0,0,0.8637478040019769
86a2ec87-a24a-47af-b0d8-55a114230be0,2026-08-07T02:51:13.462207+00:00,send,1104.93,fraud_demo_026,fraud_demo_039,False,0.011320196838422178,0,0,1.263341544794038
504a2720-14bf-4f38-acaa-cc2de678eab3,2026-08-07T03:10:13.462207+00:00,send,1909.83,fraud_demo_027,fraud_demo_004,False,0.019640360193076783,0,0,1.6328966636508633
fe8a013e-2798-4c4a-8366-aecc9257d41f,2026-08-07T03:29:13.462207+00:00,send,793.43,fraud_demo_028,fraud_demo_027,False,0.008415564238322654,0,0,0.7389718084710057
d198da2d-22fe-4906-9b13-20e58c9d0049,2026-08-07T03:57:13.462207+00:00,send,760.64,fraud_demo_029,fraud_demo_036,False,0.007717682812002833,0,0,0.7618908863097048
ddd0e232-2492-4ee4-8e16-9014ce92c25e,2026-08-07T04:29:13.462207+00:00,send,5581.88,fraud_demo_030,fraud_demo_010,False,0.05331219392226012,0,0,4.191816490587292
a7501048-5261-4de7-8257-a8f7fa8ca6b9,2026-08-07T04:42:13.462207+00:00,send,569.07,fraud_demo_031,fraud_demo_035,False,0.005614248532039803,0,0,0.5831966124907417
85cfa772-2bc7-441e-a83b-bb99d895e4e0,2026-08-07T05:08:13.462207+00:00,send,1166.50,fraud_demo_032,fraud_demo_022,False,0.012017598750870283,0,0,1.1879665556607906
f0516202-bd72-49df-9ee8-8ba647803727,2026-08-07T05:26:13.462207+00:00,send,1356.52,fraud_demo_033,fraud_demo_025,False,0.013223437610274925,0,0,1.2749106511974833
001822d2-af7b-4d6b-b3d5-a2d10bcdb227,2026-08-07T06:05:13.462207+00:00,send,1802.61,fraud_demo_034,fraud_demo_013,False,0.018413879734721476,0,0,2.4896990319299874
4b1a22fd-8af9-4ee5-904e-a15d9021d82c,2026-08-07T06:22:13.462207+00:00,send,773.59,fraud_demo_035,fraud_demo_014,False,0.008298011444238433,0,0,0.4942556041257425
a8ccea15-480f-4485-b877-9d9762228bb2,2026-08-07T06:42:13.462207+00:00,send,874.58,fraud_demo_036,fraud_demo_020,False,0.008862235596156546,0,0,0.8271824458526436
0fe5c7a7-6540-4e55-b7fa-8592dd6e9b6b,2026-08-07T07:09:13.462207+00:00,send,2152.66,fraud_demo_037,fraud_demo_026,False,0.019732602546448607,0,0,3.3440984280269057
1f930044-646b-4e78-a979-2625dbc790fe,2026-08-07T07:33:13.462207+00:00,send,820.04,fraud_demo_038,fraud_demo_025,False,0.007623212292852796,0,0,1.014097744360902
63d4965e-09ff-47a1-8dde-96d4599c0b8d,2026-08-07T08:02:13.462207+00:00,send,290.01,fraud_demo_039,fraud_demo_017,False,0.0030557340347089914,0,0,0.2252110486566165
d765d9db-a3a8-4812-bee1-1b509f54f488,2026-08-07T08:22:13.462207+00:00,send,2513.17,fraud_demo_040,fraud_demo_007,False,0.025589949460977507,0,0,1.9867070741333763
92dfe7a4-481b-4bde-9584-279644ab8f1a,2026-08-07T08:54:13.462207+00:00,send,729.12,fraud_demo_001,fraud_demo_015,False,0.007146492811017548,0,0,0.7555360590789296
7094a22f-6743-46fd-9869-f4b8b175320f,2026-08-07T09:13:13.462207+00:00,send,1013.26,fraud_demo_002,fraud_demo_016,False,0.01106736031998637,0,0,0.9725102016984968
8f02222f-7395-4ef9-ad46-3192518106b3,2026-08-07T09:36:13.462207+00:00,send,550.38,fraud_demo_003,fraud_demo_020,False,0.005668962384593953,0,0,0.6033258670018599
6d020266-49b7-4917-a1b0-e13ab08c1b7f,2026-08-07T09:58:13.462207+00:00,send,1682.78,fraud_demo_004,fraud_demo_038,False,0.01652446210164629,0,0,1.7001727674106106
9847e798-457a-4470-bece-86e5719d07fd,2026-08-07T10:27:13.462207+00:00,send,1459.61,fraud_demo_005,fraud_demo_018,False,0.014880078865101018,0,0,1.7942237601489848
9117882e-3a8d-4438-91fb-055c0b5dba62,2026-08-07T10:51:13.462207+00:00,send,294.20,fraud_demo_006,fraud_demo_031,False,0.002629621009223874,0,0,0.28554905346765286
c134b20e-0ecb-4ef5-a234-6a0d52f52cbc,2026-08-07T11:01:13.462207+00:00,send,2119.90,fraud_demo_007,fraud_demo_013,False,0.020202129938605498,0,0,2.3078325762668506
fb84f7bf-3cad-494e-8e7b-9da0bd61f13c,2026-08-07T11:31:13.462207+00:00,send,1372.59,fraud_demo_008,fraud_demo_035,False,0.01368179945581407,0,0,1.0909813485552895
11404b5e-eae5-4eba-a7a7-0808e94f318d,2026-08-07T12:03:13.462207+00:00,send,905.63,fraud_demo_009,fraud_demo_005,False,0.008556394370199944,0,0,0.7833034573277661
e361f7fa-741f-4fcf-bb58-5ec300ef1937,2026-08-07T12:20:13.462207+00:00,send,824.62,fraud_demo_010,fraud_demo_033,False,0.007954198969567484,0,0,0.9774558040710533
b55429ff-707e-4174-9728-fda4f7dd3b90,2026-08-07T12:41:13.462207+00:00,send,2222.66,fraud_demo_011,fraud_demo_036,False,0.02261654542968037,0,0,2.2596275059981292
b16250ec-8481-4358-bbf9-a236f96c664c,2026-08-07T13:07:13.462207+00:00,send,2057.69,fraud_demo_012,fraud_demo_007,False,0.020954007171667784,0,0,1.6828975060794085
e86fff1a-73fa-4598-bfcf-7655226dd4a2,2026-08-07T13:35:13.462207+00:00,send,1044.38,fraud_demo_013,fraud_demo_014,False,0.010078444299992132,0,0,0.9068757240679649
194a4e31-7975-4c7e-9024-a5f3d97701ab,2026-08-07T14:00:13.462207+00:00,send,1214.59,fraud_demo_014,fraud_demo_019,False,0.012499161295872998,0,0,1.112805399462497
18359db1-dce3-460f-8e0b-6075864ad3d4,2026-08-07T14:14:13.462207+00:00,send,395.97,fraud_demo_015,fraud_demo_031,False,0.003832429982442077,0,0,0.4055044227396664
f4942970-aa6c-494d-ae67-410d61cf4966,2026-08-07T14:53:13.462207+00:00,send,484.01,fraud_demo_016,fraud_demo_003,False,0.004621849782672505,0,0,0.46599614245323284
cacffc02-8b5c-4908-8622-add5b4ff978c,2026-08-07T15:13:13.462207+00:00,send,483.02,fraud_demo_017,fraud_demo_032,False,0.005040540757711136,0,0,0.4395583061780562
fbf21356-66dd-4a24-b286-ab8d6223d10f,2026-08-07T15:27:13.462207+00:00,send,1390.57,fraud_demo_018,fraud_demo_023,False,0.01276920734624509,0,0,1.5433857696747268
d544b962-c6ee-479a-92e7-11dbbd56ca68,2026-08-07T16:06:13.462207+00:00,send,1500.37,fraud_demo_019,fraud_demo_035,False,0.01441104851214763,0,0,1.4614503590628567
